report_year,facility_id,jurisdiction_code,facility_name,registered_business_name,primary_anzsic_class_name,substance_id,substance_name,air_total_emission_kg,suburb,state,postcode,latitude,longitude,report_year_1,postalcode_2,pr_rank
2011/2012,523698,VIC,Boral Quarry Lysterfield,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,20,Carbon monoxide,11390,Lysterfield,VIC,3156,-37.931419,145.270547,5,31,
2011/2012,523698,VIC,Boral Quarry Lysterfield,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,69,Oxides of Nitrogen,31856,Lysterfield,VIC,3156,-37.931419,145.270547,5,31,
2011/2012,523698,VIC,Boral Quarry Lysterfield,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,92,Particulate Matter ?2.5 ‘m (PM2.5),3357.5,Lysterfield,VIC,3156,-37.931419,145.270547,5,31,
2011/2012,523698,VIC,Boral Quarry Lysterfield,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,70,Particulate Matter ?10.0 ‘m (PM10),70062,Lysterfield,VIC,3156,-37.931419,145.270547,5,31,
2011/2012,523698,VIC,Boral Quarry Lysterfield,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,77,Sulfur dioxide,21.148,Lysterfield,VIC,3156,-37.931419,145.270547,5,31,
2011/2012,527996,VIC,Boral Quarry Montrose,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,20,Carbon monoxide,7735.4,Montrose,VIC,3765,-37.816876,145.326618,5,37,
2011/2012,527996,VIC,Boral Quarry Montrose,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,69,Oxides of Nitrogen,22509,Montrose,VIC,3765,-37.816876,145.326618,5,37,
2011/2012,527996,VIC,Boral Quarry Montrose,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,92,Particulate Matter ?2.5 ‘m (PM2.5),2230.1,Montrose,VIC,3765,-37.816876,145.326618,5,37,
2011/2012,527996,VIC,Boral Quarry Montrose,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,70,Particulate Matter ?10.0 ‘m (PM10),41639,Montrose,VIC,3765,-37.816876,145.326618,5,37,
2011/2012,527996,VIC,Boral Quarry Montrose,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,77,Sulfur dioxide,13.962,Montrose,VIC,3765,-37.816876,145.326618,5,37,
2011/2012,533194,VIC,Boral Quarry Wollert,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,20,Carbon monoxide,4808.7,Epping,VIC,3076,-37.635027,145.046828,5,30,
2011/2012,533194,VIC,Boral Quarry Wollert,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,69,Oxides of Nitrogen,12256,Epping,VIC,3076,-37.635027,145.046828,5,30,
2011/2012,533194,VIC,Boral Quarry Wollert,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,92,Particulate Matter ?2.5 ‘m (PM2.5),1839.6,Epping,VIC,3076,-37.635027,145.046828,5,30,
2011/2012,533194,VIC,Boral Quarry Wollert,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,70,Particulate Matter ?10.0 ‘m (PM10),69252,Epping,VIC,3076,-37.635027,145.046828,5,30,
2011/2012,533194,VIC,Boral Quarry Wollert,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,77,Sulfur dioxide,8.1358,Epping,VIC,3076,-37.635027,145.046828,5,30,
2011/2012,559472,VIC,Charlton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,2033.9,Charlton,VIC,3525,-36.27314,143.39192,5,35,
2011/2012,559472,VIC,Charlton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,5812.7,Charlton,VIC,3525,-36.27314,143.39192,5,35,
2011/2012,559472,VIC,Charlton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter ?2.5 ‘m (PM2.5),674.89,Charlton,VIC,3525,-36.27314,143.39192,5,35,
2011/2012,559472,VIC,Charlton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter ?10.0 ‘m (PM10),11614,Charlton,VIC,3525,-36.27314,143.39192,5,35,
2011/2012,559472,VIC,Charlton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,3.6588,Charlton,VIC,3525,-36.27314,143.39192,5,35,
2011/2012,579842,VIC,Coldstream Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,20,Carbon monoxide,4545.3,Lilydale,VIC,3140,-37.738284,145.367323,5,31,
2011/2012,579842,VIC,Coldstream Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,69,Oxides of Nitrogen,16631,Lilydale,VIC,3140,-37.738284,145.367323,5,31,
2011/2012,579842,VIC,Coldstream Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,92,Particulate Matter ?2.5 ‘m (PM2.5),1427.5,Lilydale,VIC,3140,-37.738284,145.367323,5,31,
2011/2012,579842,VIC,Coldstream Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,70,Particulate Matter ?10.0 ‘m (PM10),14307,Lilydale,VIC,3140,-37.738284,145.367323,5,31,
2011/2012,579842,VIC,Coldstream Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,77,Sulfur dioxide,7.2167,Lilydale,VIC,3140,-37.738284,145.367323,5,31,
2011/2012,559478,VIC,Dundas Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,3186.6,Hamilton,VIC,3300,-37.90693,142.06296,5,33,
2011/2012,559478,VIC,Dundas Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,5865.5,Hamilton,VIC,3300,-37.90693,142.06296,5,33,
2011/2012,559478,VIC,Dundas Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter ?2.5 ‘m (PM2.5),1030.2,Hamilton,VIC,3300,-37.90693,142.06296,5,33,
2011/2012,559478,VIC,Dundas Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter ?10.0 ‘m (PM10),35340,Hamilton,VIC,3300,-37.90693,142.06296,5,33,
2011/2012,559478,VIC,Dundas Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,3.4147,Hamilton,VIC,3300,-37.90693,142.06296,5,33,
2011/2012,559484,VIC,Dunnstown Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,3371,Dunnstown,VIC,3352,-37.601889,143.969266,5,33,
2011/2012,559484,VIC,Dunnstown Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,10543,Dunnstown,VIC,3352,-37.601889,143.969266,5,33,
2011/2012,559484,VIC,Dunnstown Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter ?2.5 ‘m (PM2.5),1381.4,Dunnstown,VIC,3352,-37.601889,143.969266,5,33,
2011/2012,559484,VIC,Dunnstown Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter ?10.0 ‘m (PM10),21117,Dunnstown,VIC,3352,-37.601889,143.969266,5,33,
2011/2012,559484,VIC,Dunnstown Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,6.5913,Dunnstown,VIC,3352,-37.601889,143.969266,5,33,
2011/2012,580140,VIC,Grahams Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,20,Carbon monoxide,1397.4,Cosgrove South,VIC,3631,-36.361963,145.65776,5,36,
2011/2012,580140,VIC,Grahams Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,69,Oxides of Nitrogen,3496.3,Cosgrove South,VIC,3631,-36.361963,145.65776,5,36,
2011/2012,580140,VIC,Grahams Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,92,Particulate Matter ?2.5 ‘m (PM2.5),830.34,Cosgrove South,VIC,3631,-36.361963,145.65776,5,36,
2011/2012,580140,VIC,Grahams Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,70,Particulate Matter ?10.0 ‘m (PM10),12156,Cosgrove South,VIC,3631,-36.361963,145.65776,5,36,
2011/2012,580140,VIC,Grahams Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Construction Material Mining,77,Sulfur dioxide,2.1597,Cosgrove South,VIC,3631,-36.361963,145.65776,5,36,
2011/2012,579838,VIC,Moolap Asphalt,BORAL RESOURCES (VIC) PTY LIMITED,Other Petroleum and Coal Product Manufacturing,20,Carbon monoxide,8328.323,Moolap,VIC,3221,-38.162717,144.431177,5,32,
2011/2012,579838,VIC,Moolap Asphalt,BORAL RESOURCES (VIC) PTY LIMITED,Other Petroleum and Coal Product Manufacturing,69,Oxides of Nitrogen,740.107,Moolap,VIC,3221,-38.162717,144.431177,5,32,
2011/2012,579838,VIC,Moolap Asphalt,BORAL RESOURCES (VIC) PTY LIMITED,Other Petroleum and Coal Product Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),8.177,Moolap,VIC,3221,-38.162717,144.431177,5,32,
2011/2012,579838,VIC,Moolap Asphalt,BORAL RESOURCES (VIC) PTY LIMITED,Other Petroleum and Coal Product Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),1523.33,Moolap,VIC,3221,-38.162717,144.431177,5,32,
2011/2012,579838,VIC,Moolap Asphalt,BORAL RESOURCES (VIC) PTY LIMITED,Other Petroleum and Coal Product Manufacturing,77,Sulfur dioxide,122.0651,Moolap,VIC,3221,-38.162717,144.431177,5,32,
2011/2012,559488,VIC,Shepparton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,1012.3,Cosgrove,VIC,3631,-36.32739,145.5956,5,36,
2011/2012,559488,VIC,Shepparton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,2858,Cosgrove,VIC,3631,-36.32739,145.5956,5,36,
2011/2012,559488,VIC,Shepparton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter ?2.5 ‘m (PM2.5),377.05,Cosgrove,VIC,3631,-36.32739,145.5956,5,36,
2011/2012,559488,VIC,Shepparton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter ?10.0 ‘m (PM10),12128,Cosgrove,VIC,3631,-36.32739,145.5956,5,36,
2011/2012,559488,VIC,Shepparton Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,1.8204,Cosgrove,VIC,3631,-36.32739,145.5956,5,36,
2011/2012,559492,VIC,Yallourn Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,2800.8,Yallourn North,VIC,3825,-37.9252,146.427,5,38,
2011/2012,559492,VIC,Yallourn Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,7300.3,Yallourn North,VIC,3825,-37.9252,146.427,5,38,
2011/2012,559492,VIC,Yallourn Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter ?2.5 ‘m (PM2.5),727.43,Yallourn North,VIC,3825,-37.9252,146.427,5,38,
2011/2012,559492,VIC,Yallourn Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter ?10.0 ‘m (PM10),9299.2,Yallourn North,VIC,3825,-37.9252,146.427,5,38,
2011/2012,559492,VIC,Yallourn Quarry,BORAL RESOURCES (VIC) PTY LIMITED,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,4.7081,Yallourn North,VIC,3825,-37.9252,146.427,5,38,
2011/2012,525466,VIC,BOSTIK AUSTRALIA PTY LTD,BOSTIK AUSTRALIA PTY LTD,Adhesive Manufacturing,20,Carbon monoxide,2106,Thomastown,VIC,3074,-37.694824,145.011803,5,30,
2011/2012,525466,VIC,BOSTIK AUSTRALIA PTY LTD,BOSTIK AUSTRALIA PTY LTD,Adhesive Manufacturing,69,Oxides of Nitrogen,3401,Thomastown,VIC,3074,-37.694824,145.011803,5,30,
2011/2012,525466,VIC,BOSTIK AUSTRALIA PTY LTD,BOSTIK AUSTRALIA PTY LTD,Adhesive Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),86,Thomastown,VIC,3074,-37.694824,145.011803,5,30,
2011/2012,525466,VIC,BOSTIK AUSTRALIA PTY LTD,BOSTIK AUSTRALIA PTY LTD,Adhesive Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),195,Thomastown,VIC,3074,-37.694824,145.011803,5,30,
2011/2012,525466,VIC,BOSTIK AUSTRALIA PTY LTD,BOSTIK AUSTRALIA PTY LTD,Adhesive Manufacturing,77,Sulfur dioxide,13.8,Thomastown,VIC,3074,-37.694824,145.011803,5,30,
2011/2012,534106,VIC,Altona Bitumen Plant,BP AUSTRALIA PTY LTD,Petroleum Product Wholesaling,20,Carbon monoxide,1088.5,Altona North,VIC,3025,-37.84669,144.833855,5,30,
2011/2012,534106,VIC,Altona Bitumen Plant,BP AUSTRALIA PTY LTD,Petroleum Product Wholesaling,69,Oxides of Nitrogen,645.1,Altona North,VIC,3025,-37.84669,144.833855,5,30,
2011/2012,534106,VIC,Altona Bitumen Plant,BP AUSTRALIA PTY LTD,Petroleum Product Wholesaling,92,Particulate Matter ?2.5 ‘m (PM2.5),95.6,Altona North,VIC,3025,-37.84669,144.833855,5,30,
2011/2012,534106,VIC,Altona Bitumen Plant,BP AUSTRALIA PTY LTD,Petroleum Product Wholesaling,70,Particulate Matter ?10.0 ‘m (PM10),95.6,Altona North,VIC,3025,-37.84669,144.833855,5,30,
2011/2012,534106,VIC,Altona Bitumen Plant,BP AUSTRALIA PTY LTD,Petroleum Product Wholesaling,77,Sulfur dioxide,14.3,Altona North,VIC,3025,-37.84669,144.833855,5,30,
2011/2012,525676,VIC,Baiada Proteins,BPL MELBOURNE PTY LIMITED,Oil and Fat Manufacturing,20,Carbon monoxide,25357.82505,Laverton North,VIC,3026,-37.822893,144.814102,5,30,
2011/2012,525676,VIC,Baiada Proteins,BPL MELBOURNE PTY LIMITED,Oil and Fat Manufacturing,69,Oxides of Nitrogen,26712.61831,Laverton North,VIC,3026,-37.822893,144.814102,5,30,
2011/2012,525676,VIC,Baiada Proteins,BPL MELBOURNE PTY LIMITED,Oil and Fat Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),1975.1468,Laverton North,VIC,3026,-37.822893,144.814102,5,30,
2011/2012,525676,VIC,Baiada Proteins,BPL MELBOURNE PTY LIMITED,Oil and Fat Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),1975.9468,Laverton North,VIC,3026,-37.822893,144.814102,5,30,
2011/2012,525676,VIC,Baiada Proteins,BPL MELBOURNE PTY LIMITED,Oil and Fat Manufacturing,77,Sulfur dioxide,292.0062279,Laverton North,VIC,3026,-37.822893,144.814102,5,30,
2011/2012,531288,VIC,Bradken Wodonga,BRADKEN RESOURCES PTY LIMITED,Iron and Steel Casting,20,Carbon monoxide,8825,Wodonga,VIC,3690,-36.12048,146.895681,5,36,
2011/2012,531288,VIC,Bradken Wodonga,BRADKEN RESOURCES PTY LIMITED,Iron and Steel Casting,69,Oxides of Nitrogen,6989,Wodonga,VIC,3690,-36.12048,146.895681,5,36,
2011/2012,531288,VIC,Bradken Wodonga,BRADKEN RESOURCES PTY LIMITED,Iron and Steel Casting,92,Particulate Matter ?2.5 ‘m (PM2.5),232,Wodonga,VIC,3690,-36.12048,146.895681,5,36,
2011/2012,531288,VIC,Bradken Wodonga,BRADKEN RESOURCES PTY LIMITED,Iron and Steel Casting,70,Particulate Matter ?10.0 ‘m (PM10),11829,Wodonga,VIC,3690,-36.12048,146.895681,5,36,
2011/2012,531288,VIC,Bradken Wodonga,BRADKEN RESOURCES PTY LIMITED,Iron and Steel Casting,77,Sulfur dioxide,67,Wodonga,VIC,3690,-36.12048,146.895681,5,36,
2011/2012,525032,VIC,Bruck Textiles Pty Ltd,BRUCK TEXTILES PTY LIMITED,Textile Finishing and Other Textile Product Manufacturing,20,Carbon monoxide,16962,Wangaratta,VIC,3677,-36.361906,146.302368,5,36,
2011/2012,525032,VIC,Bruck Textiles Pty Ltd,BRUCK TEXTILES PTY LIMITED,Textile Finishing and Other Textile Product Manufacturing,69,Oxides of Nitrogen,12897,Wangaratta,VIC,3677,-36.361906,146.302368,5,36,
2011/2012,525032,VIC,Bruck Textiles Pty Ltd,BRUCK TEXTILES PTY LIMITED,Textile Finishing and Other Textile Product Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),541.7929,Wangaratta,VIC,3677,-36.361906,146.302368,5,36,
2011/2012,525032,VIC,Bruck Textiles Pty Ltd,BRUCK TEXTILES PTY LIMITED,Textile Finishing and Other Textile Product Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),2746,Wangaratta,VIC,3677,-36.361906,146.302368,5,36,
2011/2012,525032,VIC,Bruck Textiles Pty Ltd,BRUCK TEXTILES PTY LIMITED,Textile Finishing and Other Textile Product Manufacturing,77,Sulfur dioxide,126.7512,Wangaratta,VIC,3677,-36.361906,146.302368,5,36,
2011/2012,575698,VIC,BURRA FOODS PTY LTD,BURRA FOODS PTY LTD,Milk and Cream Processing,20,Carbon monoxide,8668.72,Korumburra,VIC,3950,-38.427957,145.821608,5,39,
2011/2012,575698,VIC,BURRA FOODS PTY LTD,BURRA FOODS PTY LTD,Milk and Cream Processing,69,Oxides of Nitrogen,3480.81,Korumburra,VIC,3950,-38.427957,145.821608,5,39,
2011/2012,575698,VIC,BURRA FOODS PTY LTD,BURRA FOODS PTY LTD,Milk and Cream Processing,92,Particulate Matter ?2.5 ‘m (PM2.5),747.65,Korumburra,VIC,3950,-38.427957,145.821608,5,39,
2011/2012,575698,VIC,BURRA FOODS PTY LTD,BURRA FOODS PTY LTD,Milk and Cream Processing,70,Particulate Matter ?10.0 ‘m (PM10),747.65,Korumburra,VIC,3950,-38.427957,145.821608,5,39,
2011/2012,575698,VIC,BURRA FOODS PTY LTD,BURRA FOODS PTY LTD,Milk and Cream Processing,77,Sulfur dioxide,111.474,Korumburra,VIC,3950,-38.427957,145.821608,5,39,
2011/2012,530826,VIC,Cabrini Linen Service,CABRINI HEALTH LIMITED,Laundry and Dry-Cleaning Services,20,Carbon monoxide,1644.06365,Hawthorn East,VIC,3123,-37.841382,145.045373,5,31,
2011/2012,530826,VIC,Cabrini Linen Service,CABRINI HEALTH LIMITED,Laundry and Dry-Cleaning Services,69,Oxides of Nitrogen,1962.1962,Hawthorn East,VIC,3123,-37.841382,145.045373,5,31,
2011/2012,530826,VIC,Cabrini Linen Service,CABRINI HEALTH LIMITED,Laundry and Dry-Cleaning Services,92,Particulate Matter ?2.5 ‘m (PM2.5),145.2787,Hawthorn East,VIC,3123,-37.841382,145.045373,5,31,
2011/2012,530826,VIC,Cabrini Linen Service,CABRINI HEALTH LIMITED,Laundry and Dry-Cleaning Services,70,Particulate Matter ?10.0 ‘m (PM10),145.29945,Hawthorn East,VIC,3123,-37.841382,145.045373,5,31,
2011/2012,530826,VIC,Cabrini Linen Service,CABRINI HEALTH LIMITED,Laundry and Dry-Cleaning Services,77,Sulfur dioxide,21.50989042,Hawthorn East,VIC,3123,-37.841382,145.045373,5,31,
2011/2012,558590,VIC,Malvern,CABRINI HEALTH LIMITED,Hospitals (Except Psychiatric Hospitals),20,Carbon monoxide,2568.42415,Malvern,VIC,3144,-37.86217027,145.0333315,5,31,
2011/2012,558590,VIC,Malvern,CABRINI HEALTH LIMITED,Hospitals (Except Psychiatric Hospitals),69,Oxides of Nitrogen,3349.9782,Malvern,VIC,3144,-37.86217027,145.0333315,5,31,
2011/2012,558590,VIC,Malvern,CABRINI HEALTH LIMITED,Hospitals (Except Psychiatric Hospitals),92,Particulate Matter ?2.5 ‘m (PM2.5),246.2492,Malvern,VIC,3144,-37.86217027,145.0333315,5,31,
2011/2012,558590,VIC,Malvern,CABRINI HEALTH LIMITED,Hospitals (Except Psychiatric Hospitals),70,Particulate Matter ?10.0 ‘m (PM10),246.8184,Malvern,VIC,3144,-37.86217027,145.0333315,5,31,
2011/2012,558590,VIC,Malvern,CABRINI HEALTH LIMITED,Hospitals (Except Psychiatric Hospitals),77,Sulfur dioxide,32.56913372,Malvern,VIC,3144,-37.86217027,145.0333315,5,31,
2011/2012,528850,VIC,CAMPBELL AUSTRALASIA PTY LTD,CAMPBELL AUSTRALASIA PTY LTD,Fruit and Vegetable Processing,20,Carbon monoxide,6621,Lemnos,VIC,3631,-36.340537,145.463506,5,36,
2011/2012,528850,VIC,CAMPBELL AUSTRALASIA PTY LTD,CAMPBELL AUSTRALASIA PTY LTD,Fruit and Vegetable Processing,69,Oxides of Nitrogen,8244,Lemnos,VIC,3631,-36.340537,145.463506,5,36,
2011/2012,528850,VIC,CAMPBELL AUSTRALASIA PTY LTD,CAMPBELL AUSTRALASIA PTY LTD,Fruit and Vegetable Processing,92,Particulate Matter ?2.5 ‘m (PM2.5),490,Lemnos,VIC,3631,-36.340537,145.463506,5,36,
2011/2012,528850,VIC,CAMPBELL AUSTRALASIA PTY LTD,CAMPBELL AUSTRALASIA PTY LTD,Fruit and Vegetable Processing,70,Particulate Matter ?10.0 ‘m (PM10),490,Lemnos,VIC,3631,-36.340537,145.463506,5,36,
2011/2012,528850,VIC,CAMPBELL AUSTRALASIA PTY LTD,CAMPBELL AUSTRALASIA PTY LTD,Fruit and Vegetable Processing,77,Sulfur dioxide,73,Lemnos,VIC,3631,-36.340537,145.463506,5,36,
2011/2012,533904,VIC,CAPRAL LIMITED,CAPRAL LIMITED,"Aluminium Rolling, Drawing, Extruding",20,Carbon monoxide,962.1634961,Campbellfield,VIC,3061,-37.66832,144.965372,5,30,
2011/2012,533904,VIC,CAPRAL LIMITED,CAPRAL LIMITED,"Aluminium Rolling, Drawing, Extruding",69,Oxides of Nitrogen,1296.078171,Campbellfield,VIC,3061,-37.66832,144.965372,5,30,
2011/2012,533904,VIC,CAPRAL LIMITED,CAPRAL LIMITED,"Aluminium Rolling, Drawing, Extruding",92,Particulate Matter ?2.5 ‘m (PM2.5),48.50949416,Campbellfield,VIC,3061,-37.66832,144.965372,5,30,
2011/2012,533904,VIC,CAPRAL LIMITED,CAPRAL LIMITED,"Aluminium Rolling, Drawing, Extruding",70,Particulate Matter ?10.0 ‘m (PM10),48.50949416,Campbellfield,VIC,3061,-37.66832,144.965372,5,30,
2011/2012,533904,VIC,CAPRAL LIMITED,CAPRAL LIMITED,"Aluminium Rolling, Drawing, Extruding",77,Sulfur dioxide,7.232765579,Campbellfield,VIC,3061,-37.66832,144.965372,5,30,
2011/2012,525394,VIC,CARGILL PROCESSING LIMITED,CARGILL PROCESSING LIMITED,Oil and Fat Manufacturing,20,Carbon monoxide,4843.701,Footscray West,VIC,3012,-37.811078,144.857613,5,30,
2011/2012,525394,VIC,CARGILL PROCESSING LIMITED,CARGILL PROCESSING LIMITED,Oil and Fat Manufacturing,69,Oxides of Nitrogen,5969.524,Footscray West,VIC,3012,-37.811078,144.857613,5,30,
2011/2012,525394,VIC,CARGILL PROCESSING LIMITED,CARGILL PROCESSING LIMITED,Oil and Fat Manufacturing,92,Particulate Matter ?2.5 ‘m (PM2.5),443.184,Footscray West,VIC,3012,-37.811078,144.857613,5,30,
2011/2012,525394,VIC,CARGILL PROCESSING LIMITED,CARGILL PROCESSING LIMITED,Oil and Fat Manufacturing,70,Particulate Matter ?10.0 ‘m (PM10),444.599,Footscray West,VIC,3012,-37.811078,144.857613,5,30,
2011/2012,525394,VIC,CARGILL PROCESSING LIMITED,CARGILL PROCESSING LIMITED,Oil and Fat Manufacturing,77,Sulfur dioxide,91.6033,Footscray West,VIC,3012,-37.811078,144.857613,5,30,
2011/2012,528676,VIC,CHH Morwell Sawmill,CARTER HOLT HARVEY WOODPRODUCTS AUSTRALIA PTY LIMITED,Log Sawmilling,20,Carbon monoxide,118238.82,Hazelwood North,VIC,3840,-38.264114,146.434472,5,38,
2011/2012,528676,VIC,CHH Morwell Sawmill,CARTER HOLT HARVEY WOODPRODUCTS AUSTRALIA PTY LIMITED,Log Sawmilling,69,Oxides of Nitrogen,46694.885,Hazelwood North,VIC,3840,-38.264114,146.434472,5,38,
2011/2012,528676,VIC,CHH Morwell Sawmill,CARTER HOLT HARVEY WOODPRODUCTS AUSTRALIA PTY LIMITED,Log Sawmilling,92,Particulate Matter ?2.5 ‘m (PM2.5),12707.32,Hazelwood North,VIC,3840,-38.264114,146.434472,5,38,
2011/2012,528676,VIC,CHH Morwell Sawmill,CARTER HOLT HARVEY WOODPRODUCTS AUSTRALIA PTY LIMITED,Log Sawmilling,70,Particulate Matter ?10.0 ‘m (PM10),24820.34,Hazelwood North,VIC,3840,-38.264114,146.434472,5,38,
2011/2012,528676,VIC,CHH Morwell Sawmill,CARTER HOLT HARVEY WOODPRODUCTS AUSTRALIA PTY LIMITED,Log Sawmilling,77,Sulfur dioxide,4782.491,Hazelwood North,VIC,3840,-38.264114,146.434472,5,38,
2011/2012,559382,VIC,CHH Yarram Sawmill,CARTER HOLT HARVEY WOODPRODUCTS AUSTRALIA PTY LIMITED,Log Sawmilling,20,Carbon monoxide,23114.46,Yarram,VIC,3971,-38.554173,146.65005,5,39,
